class,rank,token,mean_abs_shap
261,3,000 and,0.00035608650550042963
262,1,000 as,0.0003953330608145763
262,2,000,0.0003812451634328343
262,3,000 and,0.0003735220593309453
263,1,000 and,0.00041161926125591426
263,2,000 as,0.00037695600841664733
263,3,000,0.00034302464600322513
264,1,000,0.00040336492603621643
264,2,000 as,0.00038321246105244694
264,3,000 and,0.0003640364346477542
265,1,000 as,0.00040782699133742444
265,2,000 and,0.0003848026312979428
265,3,000,0.0003459210966547876
266,1,000 as,0.0003709719933493583
266,2,000,0.0003640261852988817
266,3,000 and,0.00030679694996461296
267,1,000 as,0.0004224193668507322
267,2,000 and,0.00037391956199470767
267,3,000,0.0003336614918890274
268,1,000 as,0.00039368638539503844
